,text,label,span
66cb8265-c792-491f-b4c7-931e1c6ece80,"Die EU arbeitet intensiv daran, dass Masken und medizinische Ausrüstung ordnungsgemäß entsorgt werden, und gleichzeitig der hohe EU-Standard in puncto Schutz von Mensch und Umwelt gewahrt bleibt.",corona,"[37, 42]"
afa23774-2cd5-468b-ab98-525201236fe4,"Deutschland kümmert sich um Patienten aus Italien, Frankreich und Österreich liefern Masken nach Italien, Länder sprechen sich ab, um Menschen heimzuholen — und vieles mehr.",corona,"[85, 90]"
473e0429-cd70-4b77-bc19-1e145ba2332a,"Die EU bündelt Mittel, damit die Dinge produziert werden, die wir in Krisenzeiten brauchen— Masken, Handschuhe, Schutzanzüge und andere medizinische Hilfsgüter.",corona,"[92, 97]"
d288ee5e-e3aa-4dcc-804d-d09896f09650,"Die Unternehmen bieten mittlerweile größere Mengen an Masken und Brillen an: mehr, als wir ursprünglich in Auftrag gegeben haben.",corona,"[54, 59]"
20ad0a18-8405-4094-a1a6-02e635d83a87,"Auch Masken, Brillen und andere wichtige Versorgungsgüter passieren die Grenzen.",corona,"[5, 10]"
7eb88089-c61a-4c5f-8a78-bdc5a8f73372,"Die Maske bedeckt große Teile unseres Gesichts und wir kommunizieren nicht nur über das gesprochene Wort, sondern auch durch unsere Mimik.",corona,"[4, 9]"
22ec8bb6-335f-47d9-8d70-4c3420d84b10,Diese bleibt jedoch unter der Maske verborgen.,corona,"[30, 35]"
5c8eb0df-5f49-45c2-8a07-60a0338ee11e,"Da sind zum einen natürlich die schwerhörigen/tauben Personen, die auf das Lippenlesen angewiesen sind ... . Nicht jeder Sprechende trägt aber eine durchsichtige Maske.",corona,"[162, 167]"
c85bac73-56b0-4578-a533-ff2b2eedbdd1,"sie erkennen oft ihr Gegenüber nicht hinter der Maske und sind dann verstärkt verwirrt, auch verstehen sie die Sprache oft nicht.",corona,"[48, 53]"
208840ec-47b4-4dba-8505-f4914048404b,"Maske auf beim Einkaufen, Maske wieder runter, wenn man ins Freie kommt.",corona,"[0, 5]"
196f3645-fe27-4017-acb1-67ed18939b75,"Maske auf beim Einkaufen, Maske wieder runter, wenn man ins Freie kommt.",corona,"[0, 5]"
7c7603b8-5218-48d3-a227-d49bf05833cf,"Maske auf beim Betreten eines Restaurants, dann aber wieder runter, sobald man am Tisch sitzt.",corona,"[0, 5]"
0a6ff8ba-2b3c-44f1-901d-495d1b6423cb,"Selbstgemachte Masken aus Stoff oder medizinischer Mund-Nasen-Schutz (MNS) seien durchaus empfehlenswert in öffentlichen Verkehrsmitteln, Läden und anderen Einrichtungen, wo ein Abstand von mindestens einem Meter nicht eingehalten werden könne, heißt es in den aktuellen Empfehlungen.",corona,"[15, 20]"
84dc8ecb-b39d-4cb6-86ac-5024d1ae38c7,"Die Organisation blieb aber bei der Einschätzung, dass solche Masken das Risiko einer Ansteckung auch erhöhen können.",corona,"[62, 67]"
283f93c9-74fd-4fe0-9a47-a93788496156,"Etwa, wenn die Masken oft angefasst oder zeitweise nach unten ans Kinn und dann wieder über Mund und Nase gezogen würden.",corona,"[15, 20]"
d4875df6-88c5-45d5-85e1-3dbe111c9454,"Die Masken seien nur sinnvoll, wenn sie sachgemäß verwendet und alle anderen Vorgaben eingehalten würden.",corona,"[4, 9]"
94443389-a50d-4790-b073-fc011a5950e8,"Auch das Robert Koch-Institut (RKI) stand einer Maskenpflicht lange kritisch gegenüber - vermutlich auch, da es zu Beginn der Pandemie einen Mangel an Mund-Nasen-Schutz gab und das RKI dazu ermahnte, dass die verfügbaren Masken dem medizinischen Personal vorbehalten bleiben sollten.",corona,"[48, 53]"
41a753c9-7747-40a5-bd64-c7eabedc19f7,"Inzwischen gibt es jedoch einige Studien, die untersucht haben, ob Masken gegen die Verbreitung von Covid-19 wirklich nützen.",corona,"[67, 72]"
c4cb2416-b5f9-466f-8eb1-a19a686097ab,"Eine Studie mit Hamstern zeigte etwa, dass das Infektionsrisiko durch Masken um rund 75 Prozent sinken könnte.",corona,"[70, 75]"
3e509368-478a-4abb-9265-3d2e42408d26,Britische Wissenschaftler sprechen Masken nun sogar noch eine bedeutendere Rolle im Kampf gegen Corona zu:,corona,"[35, 40]"
bab8c5b6-7cab-41bb-bda5-808c3d7a4cd6,"Am Mittwoch veröffentlichten die Forscher der Universitäten Cambridge und Greenwich eine Modellstudie, die zu dem Ergebnis kommt, dass die Reproduktionszahl dauerhaft unter eins gedrückt würde (also im Durchschnitt eine erkrankte Person weniger als eine andere anstecken würde), wenn die Allgemeinbevölkerung konsequent eine Maske tragen würde.",corona,"[325, 330]"
1fc5517c-c61f-48b4-9574-1958b87784b4,"""Unsere Untersuchung zeigt, dass es einen sofortigen und universellen Einsatz von Masken in der Allgemeinbevölkerung erfordert"", sagte einer der Studienautoren, Richard Stutt, der Nachrichtenagentur Reuters.",corona,"[82, 87]"
7b808db1-f91f-4548-b46d-1d1e1d260cbd,"Die DGKH habe von Anfang an den Standpunkt vertreten, dass Masken nicht nur andere vor einer Infektion schützten, sondern auch den Träger selbst.",corona,"[59, 64]"
d257d27c-e9f8-4709-8452-ecbc8082c40a,"""In einigen Situationen können Masken die Übertragung sicherlich reduzieren"", sagte sie in einer Stellungnahme.",corona,"[31, 36]"
c7c6b162-de41-4f29-87ca-7bc0f996f4d9,"""Die Studie geht optimistisch davon aus, dass 100 Prozent der Übertragungen durch das Tragen von Masken verhindert werden könnte"", so Brooks Pollock.",corona,"[97, 102]"
7885b387-b594-4548-81e3-cb7b75e7444a,Dort könne man kaum die ganze Zeit eine Maske tragen.,corona,"[40, 45]"
ce7c0381-16c5-4f1f-bdc1-1f542f2c2cc8,"""Wir können ja nicht alle den ganzen Tag eine Maske tragen"", sagt er.",corona,"[46, 51]"
abe931be-17f8-4131-9d41-9346c6679bdf,"""Wichtig ist, dass wir die Maske in den entscheidenden Situationen tragen, in Innenräumen, wenn Abstand nicht möglich ist und sich dort zu viele Menschen aufhalten"".",corona,"[27, 32]"
4823100d-7a52-4027-ac43-05033a2c6bc8,"Die Ereignisse der letzten Wochen hätten deutlich gemacht, wo die Hauptrisiken liegen: Menschenansammlungen in Innenräumen, wo sich die meisten nicht an die Hygieneregeln halten und insbesondere keine Masken tragen.",corona,"[201, 206]"
9817ae16-1eef-4cab-83ab-01eeb9eac582,"An der frischen Luft, so Walger, sei das Infektionsrisiko dagegen so gering, dass das Tragen von Masken unnötig sei.",corona,"[97, 102]"
d7db2521-1f23-4680-937f-3ad4f60e3ef6,"Auch die WHO empfiehlt, die Maske einmal am Tag bei mindestens 60 Grad oder in einer verdünnten Chlorlösung zu waschen.",corona,"[28, 33]"
91437184-90d2-4525-a675-8c683e1c1886,Selbstgenähte Masken sollten idealerweise aus kochfester Baumwolle bestehen.,corona,"[14, 19]"
de8a61bc-a610-4b72-b687-aab6b415435a,"Weil der Ringrichter Kommandos geben muss, ist ihm das Tragen einer Maske freigestellt.",corona,"[68, 73]"
eaefdb32-b55e-4b6e-a140-e592d0158147,"Als zum Beispiel auf dem Berliner Alexanderplatz zuletzt rund 15.000 Menschen demonstrierten, trugen zwar viele eine selbstgenähte Maske - Mindestabstände wurden aber oft nicht eingehalten.",corona,"[131, 136]"
f44d4f39-4465-41fa-918e-9ebdcb90dd35,"Masken zu tragen verhindere zwar, dass infektiöse Tröpfchen über weite Strecken fliegen, und vermindere auch die Geschwindigkeit, mit der Luft ausgeatmet und Tröpfchen verbreitet würden.",corona,"[0, 5]"
64095b87-aea6-41c4-b91f-b3febacfcf62,"Eine Sicht, die auch der Virologe Jonas Schmidt-Chanasit vom Hamburger Bernhard-Nocht-Institut für Tropenmedizin (BNITM) teilt: ""Die Maske ist nur ein zusätzliches Hilfsmittel, aber sollte keine Alibimaßnahme sein.""",corona,"[133, 138]"
8d9462e5-7e6f-4b35-8ff3-b35171d24f5c,Putin besucht Zeremonie ohne Maske und schüttelt Hände,corona,"[29, 34]"
19741a1a-4149-4273-8fce-44a835a5c079,Anders als in Moskau wegen der Corona-Pandemie vorgeschrieben trug Putin keine Maske.,corona,"[79, 84]"
10f7602f-b27a-4c48-b4a8-133bd1acdf09,"Der 87-Jährige wurde als ""Held der Arbeit"" ausgezeichnet - und trug Maske und Handschuhe.",corona,"[68, 73]"
03daf2d4-d650-4ad2-bce0-68a60eb42a02,16.00 Uhr: Im Kampf gegen das Coronavirus galten Masken zunächst nicht als besonders hilfreich.,corona,"[49, 54]"
4ee64355-5014-4f53-9452-8346a5f76849,"Wer vom Tisch aufsteht, muss Maske tragen.",corona,"[29, 34]"
5010f210-9c7f-48fd-a67c-9b43990cdee4,"Paletten mit Ausrüstung und unbrauchbaren Masken, die man zurückschicken müsse.",corona,"[42, 47]"
251301fb-6229-46b7-884b-fd5053ab2696,Nicht nur Masken machen Gespräche mit anderen umständlicher.,corona,"[10, 15]"
f4fac184-a521-40c2-b0b3-75a79c6c71d1,"Hierbei handelt es sich um die erste Charge der insgesamt 10 Millionen Masken, die die Kommission über das Soforthilfeinstrument erworben hat.",corona,"[71, 76]"
1a6f2577-c6e4-4b7a-9d79-c7b10cb63df1,"Diese werden im Mai und Juni 2020 in wöchentlichen Tranchen von 1,5 Millionen Masken an die Mitgliedstaaten und Regionen, die sie benötigen, ausgeliefert.",corona,"[78, 83]"
ffa9ff28-8bc3-4797-b609-fd9f99a2320b,"Frankreich hat Italien 1 Mio. Masken, 20000 Schutzanzüge und 2 400 medizinische Spezialanzüge geliefert.",corona,"[30, 35]"
a666ab50-5bc3-4450-a525-1efdf414defd,"Frankreich hat zudem 2,2 Mio. Masken aus eigener Produktion in andere Mitgliedstaaten exportiert.",corona,"[30, 35]"
311d1660-1706-41f5-9407-99ea1feff373,"Deutschland hat Italien Hilfsgüter im Umfang von 5 Tonnen (Beatmungsgeräte, Masken, Schutzanzüge) geliefert.",corona,"[76, 81]"
807c7f38-69b3-44ca-a7f6-22691029c315,"Das Robert-Koch-Institut, das die Bundesregierung wissenschaftlich berät, hatte zuletzt über Masken als ""Add-On"" gesprochen und die Schutzwirkung als eingeschränkt bezeichnet.",corona,"[93, 98]"
7ae5ce32-6700-434e-b54e-cadc55fae6cc,"Medizinische Masken mit FFP2- oder FFP3-Standard, ja selbst einfache OP-Masken, die bis vor Kurzen kaum zu bekommen waren, sollten den Mitarbeitern in den Gesundheitseinrichtungen vorbehalten bleiben.",corona,"[13, 18]"
65fdf8d1-5008-41d1-9c51-d5bb014cd0c0,"Das Tragen von Masken könnte sogar Virusinfektionen begünstigen, denn den Menschen würde damit eine trügerische Sicherheit vermittelt; mit Mundschutz würden sie unvorsichtig werden.",corona,"[15, 20]"
21d0cc21-511d-42fa-bd6f-e20963d4c9fd,"„Begleitet wurde die Einführung der Maskenpflicht zudem durch eine öffentlichkeitswirksame Kampagne „Jena zeigt Maske“, die bereits eine Woche vorher am 30. März startete“, schreiben die Forscher in einer Zusammenfassung ihrer Studie.",corona,"[36, 41]"
8b2f8a36-1197-414a-95d2-f6c95c335f61,Viele Jenaer hätten schon vor der Pflicht eine Maske getragen.,corona,"[47, 52]"
850c5010-4a92-4dd3-90c2-99bdd72bd365,"Drosten war da rigoros, bis auf die Masken.",corona,"[36, 41]"
cadf07f4-8d4d-4e16-8203-07e36a5f8892,"Die flachen Verläufe in Ostasien haben nahegelegt, dass Masken was bringen könnten.",corona,"[56, 61]"
ccaf93bf-e91b-4852-9538-3a8ce11ba604,"Er bat die Iranerinnen und Iraner zu verstehen, dass Hände waschen, Masken tragen und Abstand halten auf absehbare Zeit Teil ihres Lebens blieben, und betonte, wie wichtig dies sei, um das iranische Gesundheitssystem nicht zu überlasten.",corona,"[68, 73]"
b25d791c-c657-4518-9957-98920f27fe71,"Das iranische Gesundheitsministerium bittet Iranerinnen und Iraner, von unnötigen Reisen abzusehen und Masken zu tragen.",corona,"[103, 108]"
b434f023-002a-43b9-b392-0c778358a62f,"Als sich seine 74-jährige Mutter dann weigerte, eine Maske aufzusetzen, weil sie „mit so was nicht einkaufen geht“, fügte sich für den Unternehmer ein Bild zusammen.",corona,"[53, 58]"
498375fe-5454-42ab-8ddb-8041b9dbdc9e,"Seitdem werden in der Halle Masken genäht, verpackt und verschickt.",corona,"[28, 33]"
7d0365e1-70e5-4cf4-bf33-27255cd22f71,Gerade hat Franke an die Deutsche Rentenversicherung Mitteldeutschland 11000 Masken ausgeliefert.,corona,"[77, 82]"
1d7399cb-db49-4bc5-bac4-6cc717dd43bc,Also bietet er unter „takecare24seven“ außer Masken mittlerweile sogar die eigene Kaffeeröstung eines Messe-Baristas an.,corona,"[45, 50]"
77439625-606f-410d-a87e-3fc03ddc6f46,"„Die Leute kaufen Masken und nehmen gleich noch Kaffee mit“, freut er sich.",corona,"[18, 23]"
ed919c09-2800-4bf6-b3e1-85fe88ab2994,Und dass seine Mutter nicht mehr ohne Maske einkaufen geht.,corona,"[38, 43]"
2c93576b-ecc1-423a-8744-340baaa2e9c2,"Lady Viviana Valencia, die wie die meisten mit Maske gekommen ist, ist dankbar für die Unterstützung:",corona,"[47, 52]"
0a38479b-515a-4e28-af6e-bcc6859c6a3d,"Wir tragen Maske, sollen uns, so gut es geht, nicht berühren.",corona,"[11, 16]"
3a1c790c-f0d6-4c86-b534-aae0b8ec0a2f,"Das geht so weit, dass es auch durch eine Maske schwerfällt zu atmen.",corona,"[42, 47]"
0f9755e7-b586-4338-81d4-f14fd4b5751d,"SPIEGEL: Aber durch eine Maske atmen zu müssen und von einem Polizisten erstickt zu werden, kann man nicht vergleichen.",corona,"[25, 30]"
821cf5c4-2662-473c-af24-5a02b5ae63fd,Viele Menschen hätten Masken getragen und teilweise die Abstandsregelen beachtet.,corona,"[22, 27]"
1f8ad7fc-776a-4f5f-846a-d744d48b63f5,Dabei legte er die Art der Masken nicht fest.,corona,"[27, 32]"
c70151cf-9f23-4f0c-88b0-ec08e27f86fc,"""Das darf nicht zu einem Kampf oder schon gar zu einem Krieg um Schutzausrüstung, Beatmungsgeräte oder Masken ausarten.""",corona,"[103, 108]"
c9eb7e68-866b-429a-91db-79d64050bb94,Der hatte den Lockdown als zu harsch kritisiert und Masken als potenziell gesundheitsschädlich bezeichnet.,corona,"[52, 57]"
c124ef46-8181-4dbd-8dc9-a4e11029657e,"""Die Menschen haben Angst, insbesondere wenn sie dicht an dicht arbeiten, wenn sie keine Masken oder andere Schutzkleidung bekommen oder wenn es keine Möglichkeit gibt, sich die Hände zu waschen"", sagt Ruzicka.",corona,"[89, 94]"
e8265d43-d93d-4360-8c93-42f4af79e5c5,"Die Firma stellt außerdem Masken bereit und erlaubt Pausen zum Händewaschen.""",corona,"[26, 31]"
cabe562b-5778-49c7-a9c3-a28e9f5d0796,"Für die optimale Wirksamkeit einer Maske ist es wichtig, dass der Mund-Nasen-Schutz nur mit gewaschenen Händen angefasst wird und korrekt sitzt, das heißt Mund und Nase gut bedeckt und eng anliegt.",corona,"[35, 40]"
76066401-897a-470c-acdb-942987e0f0a7,Die Maske darf nur an den (Gummi-)Bändern und der Außenseite berührt werden und nicht zwischendurch unters Kinn gezogen werden.,corona,"[4, 9]"
a2b679a8-6e17-4303-a09d-9fc1c0dac6bd,In der Regel ist die Maske nach kurzer Zeit durchfeuchtet und kann dann nicht mehr verwendet werden.,corona,"[21, 26]"
f6ab05df-7b3a-485d-a65b-6d5075eac5c2,"Keine Masken für Ersatzspieler, mehr Medienvertreter im Stadion - aber noch keine Perspektive für die Rückkehr von Zuschauern:",corona,"[6, 11]"
18cad0f8-116f-43da-9902-b232d6bb4019,"„Kostenloses Verteilen von Masken“, sei nötig, „eindeutige, erklärende Piktogramme und am besten Ansprachen durch Sozialarbeiter in den Muttersprachen der Betroffenen.“",corona,"[27, 32]"
28c18ed6-efdf-495c-9579-9e570d4a7906,"""Die Leute knüllen die Masken in die Hosentasche, fassen sie ständig an und schnallen sie sich zwei Wochen lang immer wieder vor den Mund, wahrscheinlich ungewaschen"", sagte der Direktor des Instituts für Virologie der Universitätsklinik Bonn gegenüber der Neuen Osnabrücker Zeitung.",corona,"[23, 28]"
5437d65d-e418-4b80-91b1-b5d062f32cf1,"Auch das Bundesinstitut für Arzneimittel und Medizinprodukte (BfArM) warnt vor Schimmelbildung, nachdem Masken durchfeuchtet sind.",corona,"[104, 109]"
79fe7297-ea0b-410d-aec9-389f49898126,"Es empfiehlt: ""Die Maske sollte nach dem Abnehmen in einem Beutel oder ähnlichemluftdicht verschlossenaufbewahrt oder sofort gewaschen werden.",corona,"[19, 24]"
edb32cb8-cf3b-4d26-b720-b6edb24b8f2d,Streecks Warnung vor der Bildung von Pilzen und Bakterien in Masken scheint also berechtigt.,corona,"[61, 66]"
0e1e3236-b814-41c0-ad71-2bdd5b3f118b,"Der Virologe kritisiert auch, dass Masken mehrere Wochen lang benutzt und dabei nicht gewaschen werden würden.",corona,"[35, 40]"
142746b8-3f82-4a10-98cf-f969fb6d9a04,"""Masken solltennach einmaliger Nutzungidealerweise bei95 Grad, mindestens aber bei 60 Grad gewaschen und anschließend vollständig getrocknet werden.""",corona,"[1, 6]"
76041c48-15ad-4ce3-aed9-b2900bc948c0,Maske ja oder nein?,corona,"[0, 5]"
bad4f313-aa30-4493-ab2e-939ffbb833bf,"Streeck kritisiert auch, dass die Masken oft angefasst werden.",corona,"[34, 39]"
94d4d321-f909-4d7d-98d5-370f3d06b402,"Das Robert-Koch-Institut empfiehlt, dass die Masken durchgehend eng über Mund und Naseanliegenund auch während des Tragensnicht zurechtgezupftwerden sollen.",corona,"[45, 50]"
56b1a568-25bb-4aca-bb0d-750f4894e843,"Denn sowohl an den Händen wie auch an der Außenseite der Maske kann sich das Virus befinden, so das BfArM.",corona,"[57, 62]"
128661bc-096b-4f7a-9ab1-195f02209824,Masken sollten nach einmaliger Nutzung bei 95 Grad gewaschen oder ausgekocht und anschließend getrocknet werden.,corona,"[0, 5]"
bf3f8bfa-7ab4-40ff-966e-436e0ca88e0f,"Mund- und Nasenschutz wird empfohlen, wo es voll werden kann, etwa in Seilbahnen, Bussen oder im Zug, aber vorgeschrieben sind Masken nicht.",corona,"[127, 132]"
be0a1098-bee5-479b-8501-ac21e8829e92,Streeck regte zudemeine Diskussion über die Maskenpflicht an.„Am Anfang der Pandemie wurde ja dezidiert gewarnt vor Masken.,corona,"[44, 49]"
2b6089fc-463b-4cf4-a981-283c2efff132,"Die Leute knüllen die Masken in die Hosentasche, fassen sie ständig an und schnallen sie sich zwei Wochen lang immer wieder vor den Mund, wahrscheinlich ungewaschen.Das ist ein wunderbarer Nährboden für Bakterien und Pilze.“",corona,"[22, 27]"
b68fe4f0-8c15-41bd-899a-c4794f70998f,„Masken wirken.,corona,"[1, 6]"
08bc56ef-dcb8-4267-8e60-aba7e639fb72,"Wer auf die Straße gehen möchte, muss eine Maske tragen.",corona,"[43, 48]"
9edab81e-1477-4c98-b294-9ead0e522868,"Heute, über vier Monate nach den ersten Fällen in Deutschland, fühlt er sich bestätigt und erklärt im Interview, warum er nicht nur Masken und Massentests ablehnt, sondern auch die Geschwindigkeit des Lockdowns.",corona,"[132, 137]"
7fd6c807-3f7f-4b17-9cd8-6224d295e14d,Am Anfang der Pandemie wurde ja dezidiert gewarnt vor Masken.,corona,"[54, 59]"
e8bf1eea-e202-4805-8792-9d71c4f788dd,"Die Leute knüllen die Masken in die Hosentasche, fassen sie ständig an und schnallen sie sich zwei Wochen lang immer wieder vor den Mund, wahrscheinlich ungewaschen.",corona,"[22, 27]"
12589edd-0586-4b86-bd26-a00fd54413e1,"Es gehe nicht an, dass ""in den Schulen Schutzmaßnahmen aufgegeben werden"", während in allen anderen Branchen weiterhin die Abstandregel von 1,5 Metern gilt und im öffentlichen Personennahverkehr und in Geschäften Masken getragen werden müssen.",corona,"[213, 218]"
5af56992-cffd-4437-8023-9c9a7d98b5f6,Wegen der rasanten Ausbreitung des neuartigen Coronavirus waren zu Beginn der Pandemie vielerorts in Europa Masken und andere Schutzausrüstung für medizinisches Personal knapp geworden.,corona,"[108, 113]"
b70ca953-f9fe-4e72-bf04-d213a6fa798c,Viele Mitglieder der Sicherheitskräfte nutzen ebenfalls keine Masken.,corona,"[62, 67]"
cba1f740-955b-4b37-870b-a94929998a1a,In der U-Bahn muss man eine Maske tragen.,corona,"[28, 33]"
76642a7e-9cd8-42b6-96af-4fe8fe2246a2,"""Wir müssen überfüllte Orte vermeiden, Masken tragen und uns regelmäßig die Hände waschen.",corona,"[39, 44]"
37c9a4f2-4309-4c4c-aca2-2e429efe76f3,"Auf der Pressekonferenz nach der Kabinettssitzung betonte Spahn, dass medizinische Masken Ärzten und Pflegekräften vorbehalten bleiben müssten.",corona,"[83, 88]"
de189019-8f80-499f-b834-1996569502cd,"M wie Maske und Mund-Nase-Schutz: Früher wurde verwundert auf Asiaten geschaut, die Masken trugen; inzwischen ist die Überheblichkeit gewichen und Millionen sehen in Bezug auf eine mögliche Tröpfcheninfektion den Nutzen eines Mund-Nase-Schutzes, der außerdem rasch zum modischen Accessoire wurde.",corona,"[6, 11]"
